Order_No,Time from Pickup to Arrival
Order_No_2968,2836.010216951994
Order_No_28033,2733.817185823964
Order_No_21622,2712.963402459026
Order_No_21290,2289.494382482146
Order_No_20973,2733.817185823964
Order_No_4071,2701.1426990046384
Order_No_636,2598.841708875255
Order_No_20451,2803.7474456739856
Order_No_7975,2680.526215014156
Order_No_24419,2680.526215014156
Order_No_23334,3372.060904861646
Order_No_8680,3294.5535216843805
Order_No_2306,2680.526215014156
Order_No_1147,2778.8336721976184
Order_No_6222,3342.5081191825657
Order_No_15611,2739.948795473868
Order_No_8520,2680.526215014156
Order_No_18237,2932.737180945768
Order_No_923,2739.948795473868
Order_No_5970,2864.26391001933
Order_No_26611,3384.8598575403303
Order_No_10748,3354.265491206368
Order_No_14694,2849.8437712662508
Order_No_770,2939.474471717561
Order_No_18197,3397.2523495020823
Order_No_9912,2805.2289484555245
Order_No_22717,3114.822970138853
Order_No_18083,3346.8859965113566
Order_No_12583,3252.7931300520477
Order_No_22632,2687.00091994186
Order_No_4880,3257.1345004167556
Order_No_12810,3348.7365361143957
Order_No_2063,3348.7365361143957
Order_No_9551,2829.770272772087
Order_No_27011,2724.0114472862424
Order_No_20384,2947.8508450934323
Order_No_3763,2991.6998008966625
Order_No_3509,3122.8313863372364
Order_No_2022,3122.8313863372364
Order_No_13676,2819.7579478930916
Order_No_9937,3336.300648340114
Order_No_15654,2625.5570516779044
Order_No_14109,2844.793772173624
Order_No_26186,2819.7579478930916
Order_No_21191,2819.7579478930916
Order_No_26286,3311.0477927539246
Order_No_604,3336.748472613622
Order_No_992,2680.526215014156
Order_No_7864,3346.8859965113566
Order_No_18376,2932.737180945768
Order_No_5211,3122.8313863372364
Order_No_27555,3243.8025917931186
Order_No_422,2947.8508450934323
Order_No_23957,2947.8508450934323
Order_No_5160,3243.8025917931186
Order_No_26753,2733.817185823964
Order_No_19,2724.0114472862424
Order_No_13259,2689.91977200978
Order_No_11590,2823.7838368233424
Order_No_11985,2812.2319700042935
Order_No_27926,3114.822970138853
Order_No_13741,2823.7838368233424
Order_No_17511,2932.737180945768
Order_No_26584,3277.82410325564
Order_No_13445,2651.3408880965617
Order_No_4913,3227.1974781086865
Order_No_21219,3243.8025917931186
Order_No_4408,2651.3408880965617
Order_No_9870,3329.5423951161947
Order_No_14238,3171.598113836126
Order_No_19546,2734.1658203472316
Order_No_26108,2724.0114472862424
Order_No_26201,2844.793772173624
Order_No_24974,3336.748472613622
Order_No_9615,2947.8508450934323
Order_No_2834,3265.5286804327015
Order_No_15606,3342.5081191825657
Order_No_11003,3311.824016388101
Order_No_22545,3369.576955717078
Order_No_2406,3123.5513805602213
Order_No_17275,3344.330415723455
Order_No_27554,3326.6790761342654
Order_No_23149,2995.9016627396595
Order_No_7487,3348.7365361143957
Order_No_10848,2724.0114472862424
Order_No_3046,2947.8508450934323
Order_No_9768,3356.7651812088297
Order_No_19617,2712.963402459026
Order_No_18496,2998.186483258168
Order_No_1603,3021.036430789394
Order_No_20497,2680.526215014156
Order_No_5508,3287.138520089309
Order_No_19842,2724.0114472862424
Order_No_20876,2712.963402459026
Order_No_21241,2947.8508450934323
Order_No_17953,3372.060904861646
Order_No_10050,2991.6998008966625
Order_No_22194,2689.91977200978
Order_No_5648,2701.1426990046384
Order_No_27900,3233.2916646548792
Order_No_746,2598.841708875255
Order_No_3847,3372.060904861646
Order_No_1598,2680.526215014156
Order_No_22786,3372.244368952936
Order_No_25276,3369.576955717078
Order_No_13893,3275.0656050661673
Order_No_20758,3134.633674864595
Order_No_19899,2991.6998008966625
Order_No_8677,3348.7365361143957
Order_No_5128,2991.6998008966625
Order_No_22829,2639.875302604617
Order_No_9985,3277.82410325564
Order_No_8283,2651.3408880965617
Order_No_19025,3345.385486172552
Order_No_11038,3265.5286804327015
Order_No_1035,2724.0114472862424
Order_No_19389,2734.1658203472316
Order_No_16622,2947.8508450934323
Order_No_21081,2995.9016627396595
Order_No_15231,3336.748472613622
Order_No_4134,2711.1310754389215
Order_No_7657,3334.5078792783634
Order_No_27593,3374.0853950917867
Order_No_13743,3352.033986205048
Order_No_20259,3169.410205922228
Order_No_20812,3372.060904861646
Order_No_1780,3243.8025917931186
Order_No_11349,3123.5513805602213
Order_No_22231,2289.494382482146
Order_No_21473,3243.8025917931186
Order_No_27152,3334.961345373902
Order_No_22681,2651.3408880965617
Order_No_25761,3334.961345373902
Order_No_6857,2838.6321697033354
Order_No_24918,3171.598113836126
Order_No_22751,3169.410205922228
Order_No_12845,3233.2916646548792
Order_No_17648,3354.265491206368
Order_No_24800,3372.244368952936
Order_No_7691,3123.5513805602213
Order_No_22603,3311.088561634916
Order_No_2216,3352.033986205048
Order_No_25149,2819.7579478930916
Order_No_27124,3337.245767911644
Order_No_4179,2687.00091994186
Order_No_8437,3339.882725822839
Order_No_11300,2651.3408880965617
Order_No_13096,2680.526215014156
Order_No_1970,2839.767603875507
Order_No_26199,3397.2523495020823
Order_No_12045,2651.3408880965617
Order_No_1697,3348.7365361143957
Order_No_25833,2928.265657158134
Order_No_7496,2712.963402459026
Order_No_15974,3348.7365361143957
Order_No_7795,3240.1166120700045
Order_No_4013,3348.7365361143957
Order_No_4713,2724.0114472862424
Order_No_13495,2924.096739125351
Order_No_22849,2901.2276712994712
Order_No_7987,3348.7365361143957
Order_No_12190,2987.1302084894905
Order_No_20042,2803.7474456739856
Order_No_6806,3348.7365361143957
Order_No_26633,2639.875302604617
Order_No_15008,2639.875302604617
Order_No_12960,2815.5146728685613
Order_No_19959,2819.7579478930916
Order_No_3209,3336.748472613622
Order_No_23001,3372.244368952936
Order_No_16257,3243.8025917931186
Order_No_4580,2803.7474456739856
Order_No_15284,3171.598113836126
Order_No_6601,2868.4052333534164
Order_No_24044,2868.4052333534164
Order_No_22559,2849.8437712662508
Order_No_24068,2812.0575546057726
Order_No_14519,3265.5286804327015
Order_No_3398,3265.5286804327015
Order_No_8523,3123.5513805602213
Order_No_19478,3219.6022561184545
Order_No_17187,3221.9959440183075
Order_No_26742,2972.3689867288012
Order_No_8015,2598.841708875255
Order_No_1137,3348.7365361143957
Order_No_24167,2733.817185823964
Order_No_795,3275.0656050661673
Order_No_9222,3227.1974781086865
Order_No_3754,3311.0477927539246
Order_No_9041,3326.351780124313
Order_No_6463,2724.0114472862424
Order_No_26555,3336.748472613622
Order_No_3417,3123.5513805602213
Order_No_27049,2836.010216951994
Order_No_9266,3336.300648340114
Order_No_9614,2838.6321697033354
Order_No_25693,3348.7365361143957
Order_No_1316,2598.841708875255
Order_No_25643,2819.7579478930916
Order_No_3133,3354.265491206368
Order_No_127,3503.4900330902674
Order_No_6555,2687.00091994186
Order_No_15220,3372.244368952936
Order_No_7133,2991.6998008966625
Order_No_4825,2290.038888410527
Order_No_27366,2724.0114472862424
Order_No_2518,2718.5350385380307
Order_No_9022,2680.526215014156
Order_No_1843,2724.0114472862424
Order_No_5958,2687.00091994186
Order_No_7580,2734.1658203472316
Order_No_18310,2947.8508450934323
Order_No_11919,2651.3408880965617
Order_No_27726,2290.038888410527
Order_No_14941,2651.3408880965617
Order_No_8286,2598.841708875255
Order_No_549,2724.0114472862424
Order_No_740,2803.7474456739856
Order_No_19288,2712.963402459026
Order_No_10012,2724.0114472862424
Order_No_793,2947.8508450934323
Order_No_11383,3336.748472613622
Order_No_24806,2849.8437712662508
Order_No_19100,3336.300648340114
Order_No_8701,3041.8728922418704
Order_No_12416,2805.2289484555245
Order_No_25769,3233.2916646548792
Order_No_27411,2712.963402459026
Order_No_25715,2805.2289484555245
Order_No_16445,3372.244368952936
Order_No_241,3245.7409227290655
Order_No_2844,3048.151296713148
Order_No_16956,3122.8313863372364
Order_No_1158,3134.633674864595
Order_No_9928,2724.0114472862424
Order_No_13231,3114.822970138853
Order_No_4195,3233.2916646548792
Order_No_4712,3169.410205922228
Order_No_16210,2808.6981994698854
Order_No_1247,2306.4649396704613
Order_No_14515,3134.633674864595
Order_No_3568,3021.036430789394
Order_No_226,3026.915708845134
Order_No_23818,2651.3408880965617
Order_No_10479,3224.273404518347
Order_No_19763,2947.8508450934323
Order_No_6505,3279.1210730045154
Order_No_18491,2825.0487522705334
Order_No_23272,3265.5286804327015
Order_No_19623,2711.1310754389215
Order_No_1594,2947.8508450934323
Order_No_16664,2598.841708875255
Order_No_16251,3348.7365361143957
Order_No_23679,2838.6321697033354
Order_No_17431,3372.060904861646
Order_No_7651,3252.7931300520477
Order_No_5041,3372.244368952936
Order_No_1154,3114.822970138853
Order_No_4612,3354.265491206368
Order_No_20096,3243.8025917931186
Order_No_2752,2724.0114472862424
Order_No_2149,3374.0853950917867
Order_No_6783,2815.5146728685613
Order_No_15749,2680.526215014156
Order_No_21425,3265.5286804327015
Order_No_20091,3252.7931300520477
Order_No_21776,3134.633674864595
Order_No_20979,2689.91977200978
Order_No_2734,3048.151296713148
Order_No_18658,2825.0487522705334
Order_No_4237,2815.0950155886776
Order_No_1467,2724.0114472862424
Order_No_22601,3041.8728922418704
Order_No_23381,2598.841708875255
Order_No_24986,3134.633674864595
Order_No_2024,2680.526215014156
Order_No_23431,3245.7409227290655
Order_No_9805,3343.352552459036
Order_No_24307,2712.963402459026
Order_No_18028,2598.841708875255
Order_No_8422,3485.1392490557073
Order_No_15766,3399.591165669167
Order_No_12299,3354.265491206368
Order_No_11789,3227.680393957483
Order_No_4724,2687.00091994186
Order_No_4605,2808.6981994698854
Order_No_25181,2724.0114472862424
Order_No_4878,2808.6981994698854
Order_No_11186,2724.0114472862424
Order_No_15725,2802.178422674823
Order_No_6257,2808.6981994698854
Order_No_3554,2838.6321697033354
Order_No_2253,2724.0114472862424
Order_No_11941,2712.963402459026
Order_No_15148,2689.91977200978
Order_No_10767,2712.963402459026
Order_No_20567,2689.91977200978
Order_No_14,3122.8313863372364
Order_No_13804,2808.6981994698854
Order_No_11384,3134.633674864595
Order_No_8519,2739.948795473868
Order_No_12484,2965.358408227153
Order_No_22268,2724.0114472862424
Order_No_14555,3169.410205922228
Order_No_22933,2711.1310754389215
Order_No_6677,2868.4052333534164
Order_No_5121,2651.3408880965617
Order_No_15557,3243.8025917931186
Order_No_6759,2868.4052333534164
Order_No_8734,2849.8437712662508
Order_No_19072,3171.598113836126
Order_No_3852,2939.474471717561
Order_No_271,2991.6998008966625
Order_No_11010,2689.91977200978
Order_No_13814,3309.1562226483748
Order_No_7965,2805.2289484555245
Order_No_23539,3356.7651812088297
Order_No_20086,2939.474471717561
Order_No_1115,2651.3408880965617
Order_No_10660,2598.841708875255
Order_No_20407,2805.2289484555245
Order_No_21179,2724.0114472862424
Order_No_4254,2965.358408227153
Order_No_6459,3114.822970138853
Order_No_17421,2928.265657158134
Order_No_24782,2808.6981994698854
Order_No_4122,2829.770272772087
Order_No_14565,2823.7838368233424
Order_No_9456,2796.228348800184
Order_No_25174,2625.5570516779044
Order_No_26562,3334.5078792783634
Order_No_5941,2825.0487522705334
Order_No_917,3490.2013705691816
Order_No_10798,2991.6998008966625
Order_No_10477,2939.474471717561
Order_No_27484,3287.138520089309
Order_No_129,3277.82410325564
Order_No_4213,2833.4613693414362
Order_No_4286,2928.265657158134
Order_No_17786,2687.00091994186
Order_No_24177,2991.6998008966625
Order_No_3329,2625.5570516779044
Order_No_11427,2687.00091994186
Order_No_16670,3354.265491206368
Order_No_12148,3265.5286804327015
Order_No_2553,2289.494382482146
Order_No_26620,3336.664852990602
Order_No_16951,2803.7474456739856
Order_No_17925,3243.8025917931186
Order_No_26663,3114.822970138853
Order_No_18097,3311.0477927539246
Order_No_16923,2718.5350385380307
Order_No_4282,2724.0114472862424
Order_No_27807,3257.1345004167556
Order_No_1940,2803.7474456739856
Order_No_1969,3114.822970138853
Order_No_9343,3122.8313863372364
Order_No_9828,2864.26391001933
Order_No_19011,2733.817185823964
Order_No_27410,2724.0114472862424
Order_No_5687,3372.060904861646
Order_No_17316,3219.6022561184545
Order_No_24039,2924.096739125351
Order_No_26609,3372.060904861646
Order_No_14150,3354.265491206368
Order_No_28252,2796.228348800184
Order_No_15590,2972.3689867288012
Order_No_11312,2825.0487522705334
Order_No_17640,2321.5572361183476
Order_No_5488,3114.822970138853
Order_No_14797,2939.474471717561
Order_No_12229,2718.5350385380307
Order_No_8139,2724.0114472862424
Order_No_26780,3233.2916646548792
Order_No_13192,3169.410205922228
Order_No_209,3311.824016388101
Order_No_5007,3372.244368952936
Order_No_12310,2711.1310754389215
Order_No_25770,3346.8859965113566
Order_No_25430,2724.0114472862424
Order_No_20554,3114.822970138853
Order_No_16425,2651.3408880965617
Order_No_19715,2991.6998008966625
Order_No_8793,2991.6998008966625
Order_No_2336,2598.841708875255
Order_No_21874,2864.26391001933
Order_No_5393,3243.8025917931186
Order_No_18543,2838.6321697033354
Order_No_15876,2651.3408880965617
Order_No_18825,3287.138520089309
Order_No_23711,3296.522040302203
Order_No_20919,3240.1166120700045
Order_No_2355,2680.526215014156
Order_No_18298,2712.963402459026
Order_No_14643,3224.273404518347
Order_No_8825,2802.178422674823
Order_No_10682,3240.1166120700045
Order_No_3250,2815.0950155886776
Order_No_14601,3227.680393957483
Order_No_25178,3227.680393957483
Order_No_6802,3277.82410325564
Order_No_8211,2739.948795473868
Order_No_21061,2724.0114472862424
Order_No_25386,3336.748472613622
Order_No_5576,3336.748472613622
Order_No_26885,3021.036430789394
Order_No_3948,2734.1658203472316
Order_No_21615,3348.7365361143957
Order_No_26627,3021.036430789394
Order_No_5252,2680.526215014156
Order_No_12446,2803.7474456739856
Order_No_3628,3026.915708845134
Order_No_3335,2836.010216951994
Order_No_17725,3329.5423951161947
Order_No_26340,2739.948795473868
Order_No_16018,3257.1345004167556
Order_No_21213,2724.0114472862424
Order_No_25339,3021.036430789394
Order_No_7935,3384.8598575403303
Order_No_575,2838.6321697033354
Order_No_23816,2724.0114472862424
Order_No_10900,3243.8025917931186
Order_No_26274,2939.474471717561
Order_No_24256,3466.651362524919
Order_No_19472,3021.036430789394
Order_No_23866,2598.841708875255
Order_No_22068,2991.6998008966625
Order_No_24709,3348.7365361143957
Order_No_9210,2803.7474456739856
Order_No_1434,3227.1974781086865
Order_No_2166,2701.1426990046384
Order_No_848,2805.2289484555245
Order_No_137,2778.8336721976184
Order_No_315,2680.526215014156
Order_No_12063,2651.3408880965617
Order_No_9468,2947.8508450934323
Order_No_14429,2802.178422674823
Order_No_5467,3354.265491206368
Order_No_11400,3311.088561634916
Order_No_12911,3372.244368952936
Order_No_7819,2987.1302084894905
Order_No_20842,2812.0575546057726
Order_No_16509,2639.875302604617
Order_No_6178,3356.7651812088297
Order_No_1004,2718.5350385380307
Order_No_17564,2712.963402459026
Order_No_16564,2864.26391001933
Order_No_22489,3336.748472613622
Order_No_7622,2687.00091994186
Order_No_23096,2651.3408880965617
Order_No_11629,3277.82410325564
Order_No_25861,2947.8508450934323
Order_No_17601,2625.5570516779044
Order_No_22089,2947.8508450934323
Order_No_14350,2819.7579478930916
Order_No_2594,2815.0950155886776
Order_No_5593,3354.265491206368
Order_No_17712,2739.948795473868
Order_No_11760,3114.822970138853
Order_No_11206,3240.1166120700045
Order_No_1482,3345.385486172552
Order_No_24933,3346.8859965113566
Order_No_10216,3233.2916646548792
Order_No_3917,3348.7365361143957
Order_No_28189,3372.060904861646
Order_No_5031,3356.7651812088297
Order_No_19520,3354.265491206368
Order_No_2898,2825.0487522705334
Order_No_15424,3346.8859965113566
Order_No_20255,2819.7579478930916
Order_No_1675,3277.82410325564
Order_No_11462,3233.2916646548792
Order_No_20361,3252.7931300520477
Order_No_18557,3294.5535216843805
Order_No_21344,2829.770272772087
Order_No_24835,2739.948795473868
Order_No_2718,3346.8859965113566
Order_No_16965,2733.817185823964
Order_No_1837,2947.8508450934323
Order_No_3755,2241.368718353948
Order_No_5712,2711.1310754389215
Order_No_18465,2651.3408880965617
Order_No_1723,3329.5423951161947
Order_No_21795,3348.7365361143957
Order_No_27129,3240.1166120700045
Order_No_23617,3348.7365361143957
Order_No_2711,3277.82410325564
Order_No_19525,3134.633674864595
Order_No_19810,2651.3408880965617
Order_No_12356,2680.526215014156
Order_No_21467,2808.6981994698854
Order_No_6972,2965.358408227153
Order_No_21915,2687.00091994186
Order_No_14794,3354.265491206368
Order_No_17617,3122.8313863372364
Order_No_16636,2947.8508450934323
Order_No_22797,3334.5078792783634
Order_No_27648,2839.767603875507
Order_No_15093,3339.882725822839
Order_No_3756,2991.6998008966625
Order_No_2485,3265.5286804327015
Order_No_24829,3399.591165669167
Order_No_10679,2687.00091994186
Order_No_25675,3397.2523495020823
Order_No_14572,2928.265657158134
Order_No_17714,3277.82410325564
Order_No_24329,3114.822970138853
Order_No_12495,2995.9016627396595
Order_No_23033,2815.0950155886776
Order_No_28068,3348.7365361143957
Order_No_21015,2812.2319700042935
Order_No_15215,2680.526215014156
Order_No_24322,2651.3408880965617
Order_No_23835,3122.8313863372364
Order_No_11671,2932.737180945768
Order_No_6552,2947.8508450934323
Order_No_18241,2802.178422674823
Order_No_25432,3354.265491206368
Order_No_4221,3026.915708845134
Order_No_4787,3348.7365361143957
Order_No_19245,3122.8313863372364
Order_No_204,2711.1310754389215
Order_No_25589,2995.9016627396595
Order_No_13936,2947.8508450934323
Order_No_3971,2991.6998008966625
Order_No_3170,3081.780082810562
Order_No_16014,3311.0477927539246
Order_No_6768,2928.265657158134
Order_No_24862,3277.82410325564
Order_No_22562,3227.1974781086865
Order_No_12432,2680.526215014156
Order_No_8941,2739.948795473868
Order_No_25360,3345.385486172552
Order_No_28008,3374.0853950917867
Order_No_20432,2805.2289484555245
Order_No_2741,2680.526215014156
Order_No_18600,2724.0114472862424
Order_No_16525,2803.7474456739856
Order_No_25182,2802.178422674823
Order_No_10193,2712.963402459026
Order_No_7413,2712.963402459026
Order_No_979,2651.3408880965617
Order_No_8248,2701.1426990046384
Order_No_21394,2651.3408880965617
Order_No_5213,2718.5350385380307
Order_No_13171,2711.1310754389215
Order_No_24917,3277.82410325564
Order_No_16559,2947.8508450934323
Order_No_6672,3354.265491206368
Order_No_22936,3348.7365361143957
Order_No_22117,3021.036430789394
Order_No_11296,2712.963402459026
Order_No_804,3041.8728922418704
Order_No_6625,2901.2276712994712
Order_No_27922,2947.8508450934323
Order_No_22323,3171.598113836126
Order_No_27305,3399.591165669167
Order_No_12360,2724.0114472862424
Order_No_12342,2272.9875357846026
Order_No_20022,2805.2289484555245
Order_No_12530,3265.5286804327015
Order_No_15961,2680.526215014156
Order_No_10095,3122.8313863372364
Order_No_15989,3372.060904861646
Order_No_2713,2805.2289484555245
Order_No_25427,2687.00091994186
Order_No_4153,3134.633674864595
Order_No_9471,2947.8508450934323
Order_No_11454,3081.780082810562
Order_No_9220,3326.351780124313
Order_No_12485,3134.633674864595
Order_No_1622,3134.633674864595
Order_No_17333,2680.526215014156
Order_No_26238,2815.0950155886776
Order_No_13035,3227.680393957483
Order_No_19587,2689.91977200978
Order_No_6757,2651.3408880965617
Order_No_26537,2987.1302084894905
Order_No_9134,3312.962618266434
Order_No_17134,2651.3408880965617
Order_No_7863,2928.265657158134
Order_No_19537,2819.7579478930916
Order_No_26487,3372.060904861646
Order_No_10398,3122.8313863372364
Order_No_12912,3221.9959440183075
Order_No_22897,2639.875302604617
Order_No_21917,2680.526215014156
Order_No_13493,2833.4613693414362
Order_No_24755,3348.7365361143957
Order_No_20705,2680.526215014156
Order_No_4742,2836.010216951994
Order_No_27058,2651.3408880965617
Order_No_11845,2687.00091994186
Order_No_14039,3171.598113836126
Order_No_27063,2711.1310754389215
Order_No_11721,3221.9959440183075
Order_No_13901,3342.5081191825657
Order_No_7187,2625.5570516779044
Order_No_20622,2724.0114472862424
Order_No_22036,2680.526215014156
Order_No_22663,3348.7365361143957
Order_No_14490,2838.6321697033354
Order_No_27705,2839.767603875507
Order_No_15235,3294.5535216843805
Order_No_5369,2712.963402459026
Order_No_6066,2273.452267045174
Order_No_18856,3122.8313863372364
Order_No_18709,2625.5570516779044
Order_No_14458,2289.494382482146
Order_No_14489,2689.91977200978
Order_No_4582,3243.8025917931186
Order_No_23990,3346.8859965113566
Order_No_22256,2687.00091994186
Order_No_9340,2819.7579478930916
Order_No_18699,3404.223260144765
Order_No_23938,3322.3720613489636
Order_No_23827,3252.7931300520477
Order_No_9212,2991.6998008966625
Order_No_19099,2680.526215014156
Order_No_23592,2651.3408880965617
Order_No_18107,2598.841708875255
Order_No_3453,2639.875302604617
Order_No_7370,2815.0950155886776
Order_No_8134,2724.0114472862424
Order_No_22286,2711.1310754389215
Order_No_28219,2724.0114472862424
Order_No_16012,2347.9969939800903
Order_No_23805,2712.963402459026
Order_No_25870,2689.91977200978
Order_No_13553,2711.1310754389215
Order_No_24079,2680.526215014156
Order_No_11269,2833.4613693414362
Order_No_16136,2739.948795473868
Order_No_26532,2712.963402459026
Order_No_4235,2680.526215014156
Order_No_8080,2712.963402459026
Order_No_26333,2680.526215014156
Order_No_21737,3265.5286804327015
Order_No_13149,2651.3408880965617
Order_No_26987,2802.178422674823
Order_No_8058,2598.841708875255
Order_No_12107,2625.5570516779044
Order_No_23329,2712.963402459026
Order_No_26975,3171.598113836126
Order_No_1753,2289.494382482146
Order_No_24166,2724.0114472862424
Order_No_19972,2724.0114472862424
Order_No_11773,2687.00091994186
Order_No_22219,2724.0114472862424
Order_No_5755,2687.00091994186
Order_No_18090,3026.915708845134
Order_No_9086,3243.8025917931186
Order_No_1098,2819.7579478930916
Order_No_685,2289.494382482146
Order_No_20304,2995.9016627396595
Order_No_5580,3026.915708845134
Order_No_6737,2734.1658203472316
Order_No_25652,2844.793772173624
Order_No_27257,3134.633674864595
Order_No_27831,3026.915708845134
Order_No_11833,3245.7409227290655
Order_No_17001,3337.245767911644
Order_No_11810,2711.1310754389215
Order_No_24652,2687.00091994186
Order_No_7453,3227.1974781086865
Order_No_20727,3348.7365361143957
Order_No_19824,2711.1310754389215
Order_No_7639,2932.737180945768
Order_No_399,3399.591165669167
Order_No_10319,3468.4571472926036
Order_No_1490,3081.780082810562
Order_No_15474,3372.244368952936
Order_No_23014,2965.358408227153
Order_No_10973,3348.7365361143957
Order_No_4609,2651.3408880965617
Order_No_25337,2712.963402459026
Order_No_4864,3265.5286804327015
Order_No_7583,3279.1210730045154
Order_No_26624,3240.1166120700045
Order_No_26354,3123.5513805602213
Order_No_14213,2928.265657158134
Order_No_21982,2812.2319700042935
Order_No_25521,3021.036430789394
Order_No_22709,3265.5286804327015
Order_No_18064,2802.178422674823
Order_No_8311,2639.875302604617
Order_No_21074,2849.8437712662508
Order_No_6267,3346.8859965113566
Order_No_28075,2711.1310754389215
Order_No_25674,3048.151296713148
Order_No_298,2815.0950155886776
Order_No_12062,2724.0114472862424
Order_No_19967,2839.767603875507
Order_No_10697,3397.2523495020823
Order_No_24993,3233.2916646548792
Order_No_7887,3336.748472613622
Order_No_23644,2825.0487522705334
Order_No_15411,2598.841708875255
Order_No_24396,2733.817185823964
Order_No_14364,2778.8336721976184
Order_No_22016,3041.8728922418704
Order_No_5014,2724.0114472862424
Order_No_10341,2598.841708875255
Order_No_2344,2687.00091994186
Order_No_135,2829.770272772087
Order_No_23589,2598.841708875255
Order_No_1443,2651.3408880965617
Order_No_26761,2724.0114472862424
Order_No_14050,3374.0853950917867
Order_No_18710,2687.00091994186
Order_No_2248,2718.5350385380307
Order_No_15712,2598.841708875255
Order_No_28255,2815.0950155886776
Order_No_8856,2712.963402459026
Order_No_3305,2701.1426990046384
Order_No_11360,2838.6321697033354
Order_No_8531,2712.963402459026
Order_No_6158,2598.841708875255
Order_No_27602,3169.410205922228
Order_No_24041,3257.1345004167556
Order_No_40,2625.5570516779044
Order_No_6191,3021.036430789394
Order_No_9029,2991.6998008966625
Order_No_2029,2711.1310754389215
Order_No_12477,3397.2523495020823
Order_No_3559,3354.265491206368
Order_No_27853,3354.265491206368
Order_No_1735,3344.330415723455
Order_No_9746,2839.767603875507
Order_No_16696,2868.4052333534164
Order_No_342,2825.0487522705334
Order_No_180,3265.5286804327015
Order_No_16209,3021.036430789394
Order_No_270,2839.767603875507
Order_No_6645,2711.1310754389215
Order_No_22276,3305.4274326549685
Order_No_1908,2778.8336721976184
Order_No_323,2718.5350385380307
Order_No_9675,2289.494382482146
Order_No_26181,3233.2916646548792
Order_No_1633,2712.963402459026
Order_No_2683,3169.410205922228
Order_No_3768,2625.5570516779044
Order_No_931,2836.010216951994
Order_No_22579,2839.767603875507
Order_No_1647,2803.7474456739856
Order_No_21743,3334.961345373902
Order_No_12272,2724.0114472862424
Order_No_5942,3372.244368952936
Order_No_14594,2724.0114472862424
Order_No_23524,3134.633674864595
Order_No_5495,2812.0575546057726
Order_No_11062,2836.010216951994
Order_No_20453,2712.963402459026
Order_No_9771,3399.591165669167
Order_No_11840,2965.358408227153
Order_No_10563,2836.010216951994
Order_No_23322,2825.0487522705334
Order_No_20901,2796.228348800184
Order_No_637,2712.963402459026
Order_No_23825,3026.915708845134
Order_No_9557,2868.4052333534164
Order_No_19261,2712.963402459026
Order_No_9160,2687.00091994186
Order_No_4780,2987.1302084894905
Order_No_24959,3240.1166120700045
Order_No_4872,3026.915708845134
Order_No_3710,3279.1210730045154
Order_No_8675,3265.5286804327015
Order_No_2657,3296.522040302203
Order_No_11962,3342.5081191825657
Order_No_3808,3369.576955717078
Order_No_18713,3372.060904861646
Order_No_12140,3356.7651812088297
Order_No_17103,3169.410205922228
Order_No_7739,3399.591165669167
Order_No_23698,2998.186483258168
Order_No_20297,3021.036430789394
Order_No_27942,2839.767603875507
Order_No_7479,3311.088561634916
Order_No_10671,3311.0477927539246
Order_No_7501,2987.1302084894905
Order_No_6464,3122.8313863372364
Order_No_11981,3021.036430789394
Order_No_28187,3348.7365361143957
Order_No_18936,3233.2916646548792
Order_No_21154,2812.0575546057726
Order_No_23523,2833.4613693414362
Order_No_20406,3374.0853950917867
Order_No_23896,3287.138520089309
Order_No_78,3348.7365361143957
Order_No_2292,2651.3408880965617
Order_No_14221,3021.036430789394
Order_No_17710,3399.591165669167
Order_No_8374,3374.0853950917867
Order_No_25818,3265.5286804327015
Order_No_18556,3322.3720613489636
Order_No_26935,3277.82410325564
Order_No_28050,2651.3408880965617
Order_No_5535,2819.7579478930916
Order_No_8726,2712.963402459026
Order_No_18804,3134.633674864595
Order_No_19589,3372.060904861646
Order_No_12177,2680.526215014156
Order_No_3542,2724.0114472862424
Order_No_24374,3352.033986205048
Order_No_5450,3399.3511665323813
Order_No_12745,3372.244368952936
Order_No_11999,3122.8313863372364
Order_No_24105,2808.6981994698854
Order_No_8988,2701.1426990046384
Order_No_11692,2712.963402459026
Order_No_16469,3123.5513805602213
Order_No_17943,2995.9016627396595
Order_No_13634,3227.680393957483
Order_No_1200,3277.82410325564
Order_No_7871,3384.8598575403303
Order_No_13187,2901.2276712994712
Order_No_2317,3123.5513805602213
Order_No_18848,3329.5423951161947
Order_No_21175,3334.5078792783634
Order_No_233,3309.1562226483748
Order_No_5028,3336.664852990602
Order_No_21832,3397.2523495020823
Order_No_27651,2724.0114472862424
Order_No_13788,3348.7365361143957
Order_No_2325,2289.494382482146
Order_No_15959,3348.7365361143957
Order_No_16106,2991.6998008966625
Order_No_2045,2864.26391001933
Order_No_16794,3227.1974781086865
Order_No_13569,3348.7365361143957
Order_No_12638,3356.7651812088297
Order_No_25946,2998.186483258168
Order_No_74,2796.228348800184
Order_No_4646,2839.767603875507
Order_No_16098,2734.1658203472316
Order_No_7035,3356.7651812088297
Order_No_19910,2991.6998008966625
Order_No_15514,3294.5535216843805
Order_No_5062,3219.6022561184545
Order_No_1198,2839.767603875507
Order_No_21158,2833.4613693414362
Order_No_19140,3336.748472613622
Order_No_10096,3277.82410325564
Order_No_25197,2724.0114472862424
Order_No_23298,2825.0487522705334
